,output_gap,inflation_surprise
0,-0.30985045639712167,-1.2625530599588553
1,-0.1028179878866103,-0.4207543230243993
2,0.4879334905562269,-0.430776784926849
3,0.332604324569366,0.04366329622483383
4,0.09654746220035786,-0.037732639510066446
5,0.019894029840181467,0.01221881043592228
6,,0.36370102152243655
